edgeId,diagramId,fromNode,toNode,label,actor,tcId,tcType,priority,automated,notes
E_F9_I005_02,F9_SCR-I005,,,"E_F9_I005_02: 연장 성공",system,TC-I005-092-BND,boundary,P2,Y,
E_F9_I005_03,F9_SCR-I005,,,"E_F9_I005_03: 회수 성공",system,TC-I005-093-BND,boundary,P2,Y,
E_F9_I005_04,F9_SCR-I005,,,"E_F9_I005_04: 만료 임박 N건",system,TC-I005-094-NEG,negative,P1,Y,
E_F9_I005_05,F9_SCR-I005,,,"E_F9_I005_05: 중복 배정",system,TC-I005-095-NEG,negative,P1,Y,
E_F9_I005_06,F9_SCR-I005,,,"E_F9_I005_06: 상품 미보유",system,TC-I005-096-BND,boundary,P2,Y,
E_F1_I006_01,F1_SCR-I006,,,"E_F1_I006_01",system,TC-I006-001-BND,boundary,P2,Y,
E_F1_I006_02,F1_SCR-I006,,,"E_F1_I006_02",system,TC-I006-002-BND,boundary,P2,Y,
E_F1_I006_03,F1_SCR-I006,,,"E_F1_I006_03",system,TC-I006-003-BND,boundary,P2,Y,
E_F1_I006_04,F1_SCR-I006,,,"E_F1_I006_04",system,TC-I006-004-BND,boundary,P2,Y,
E_F1_I006_05,F1_SCR-I006,,,"E_F1_I006_05",system,TC-I006-005-BND,boundary,P2,Y,
E_F1_I006_06,F1_SCR-I006,,,"E_F1_I006_06: superAdmin/primary/owner/manager/fc",system,TC-I006-006-BND,boundary,P2,Y,
E_F1_I006_07,F1_SCR-I006,,,"E_F1_I006_07: staff",system,TC-I006-007-BND,boundary,P2,Y,
E_F1_I006_08,F1_SCR-I006,,,"E_F1_I006_08: 미로그인",system,TC-I006-008-BND,boundary,P2,Y,
E_F1_I006_09,F1_SCR-I006,,,"E_F1_I006_09",system,TC-I006-009-BND,boundary,P2,Y,
E_F1_I006_10,F1_SCR-I006,,,"E_F1_I006_10: 성공",system,TC-I006-010-BND,boundary,P2,Y,
E_F1_I006_11,F1_SCR-I006,,,"E_F1_I006_11: 실패",system,TC-I006-011-NEG,negative,P1,Y,
E_F2_I006_01,F2_SCR-I006,,,"E_F2_I006_01",system,TC-I006-012-BND,boundary,P0,Y,
E_F2_I006_02,F2_SCR-I006,,,"E_F2_I006_02",system,TC-I006-013-BND,boundary,P0,Y,
E_F2_I006_03,F2_SCR-I006,,,"E_F2_I006_03",system,TC-I006-014-BND,boundary,P0,Y,
E_F2_I006_04,F2_SCR-I006,,,"E_F2_I006_04",system,TC-I006-015-BND,boundary,P0,Y,
E_F2_I006_05,F2_SCR-I006,,,"E_F2_I006_05",system,TC-I006-016-BND,boundary,P0,Y,
E_F2_I006_06,F2_SCR-I006,,,"E_F2_I006_06: 수기 등록 버튼",system,TC-I006-017-BND,boundary,P0,Y,
E_F2_I006_07,F2_SCR-I006,,,"E_F2_I006_07: 파일 드래그/업로드",system,TC-I006-018-BND,boundary,P0,Y,
E_F2_I006_08,F2_SCR-I006,,,"E_F2_I006_08: InBody 수신 이벤트",system,TC-I006-019-BND,boundary,P0,Y,
E_F2_I006_09,F2_SCR-I006,,,"E_F2_I006_09: 검수 승인",system,TC-I006-020-BND,boundary,P0,Y,
E_F2_I006_10,F2_SCR-I006,,,"E_F2_I006_10: 검수 거부",system,TC-I006-021-NEG,negative,P0,Y,
E_F2_I006_11,F2_SCR-I006,,,"E_F2_I006_11: 저장",system,TC-I006-022-BND,boundary,P0,Y,
E_F2_I006_12,F2_SCR-I006,,,"E_F2_I006_12: 파싱 성공",system,TC-I006-023-BND,boundary,P0,Y,
E_F2_I006_13,F2_SCR-I006,,,"E_F2_I006_13: 중복 감지",system,TC-I006-024-NEG,negative,P0,Y,
E_F2_I006_14,F2_SCR-I006,,,"E_F2_I006_14: 수신 성공",system,TC-I006-025-BND,boundary,P0,Y,
E_F2_I006_15,F2_SCR-I006,,,"E_F2_I006_15: 중복 날짜",system,TC-I006-026-NEG,negative,P0,Y,
E_F2_I006_17,F2_SCR-I006,,,"E_F2_I006_17: 200",system,TC-I006-027-BND,boundary,P0,Y,
E_F2_I006_18,F2_SCR-I006,,,"E_F2_I006_18: 200",system,TC-I006-028-BND,boundary,P0,Y,
E_F2_I006_19,F2_SCR-I006,,,"E_F2_I006_19",system,TC-I006-029-BND,boundary,P0,Y,
E_F2_I006_20,F2_SCR-I006,,,"E_F2_I006_20",system,TC-I006-030-BND,boundary,P0,Y,
E_F3_I006_01,F3_SCR-I006,,,"E_F3_I006_01",system,TC-I006-031-BND,boundary,P2,Y,
E_F3_I006_02,F3_SCR-I006,,,"E_F3_I006_02",system,TC-I006-032-BND,boundary,P2,Y,
E_F3_I006_03,F3_SCR-I006,,,"E_F3_I006_03",system,TC-I006-033-BND,boundary,P2,Y,
E_F3_I006_04,F3_SCR-I006,,,"E_F3_I006_04",system,TC-I006-034-BND,boundary,P2,Y,
E_F3_I006_05,F3_SCR-I006,,,"E_F3_I006_05",system,TC-I006-035-BND,boundary,P2,Y,
E_F3_I006_06,F3_SCR-I006,,,"E_F3_I006_06",system,TC-I006-036-BND,boundary,P2,Y,
E_F3_I006_07,F3_SCR-I006,,,"E_F3_I006_07",system,TC-I006-037-BND,boundary,P2,Y,
E_F3_I006_08,F3_SCR-I006,,,"E_F3_I006_08",system,TC-I006-038-BND,boundary,P2,Y,
E_F3_I006_09,F3_SCR-I006,,,"E_F3_I006_09",system,TC-I006-039-BND,boundary,P2,Y,
E_F3_I006_10,F3_SCR-I006,,,"E_F3_I006_10",system,TC-I006-040-BND,boundary,P2,Y,
E_F3_I006_11,F3_SCR-I006,,,"E_F3_I006_11",system,TC-I006-041-BND,boundary,P2,Y,
E_F3_I006_12,F3_SCR-I006,,,"E_F3_I006_12",system,TC-I006-042-BND,boundary,P2,Y,
E_F3_I006_13,F3_SCR-I006,,,"E_F3_I006_13",system,TC-I006-043-BND,boundary,P2,Y,
E_F3_I006_14,F3_SCR-I006,,,"E_F3_I006_14",system,TC-I006-044-BND,boundary,P2,Y,
E_F4_I006_01,F4_SCR-I006,,,"E_F4_I006_01",system,TC-I006-045-BND,boundary,P2,Y,
E_F4_I006_02,F4_SCR-I006,,,"E_F4_I006_02",system,TC-I006-046-BND,boundary,P2,Y,
E_F4_I006_03,F4_SCR-I006,,,"E_F4_I006_03",system,TC-I006-047-BND,boundary,P2,Y,
E_F4_I006_04,F4_SCR-I006,,,"E_F4_I006_04",system,TC-I006-048-BND,boundary,P2,Y,
E_F4_I006_05,F4_SCR-I006,,,"E_F4_I006_05",system,TC-I006-049-BND,boundary,P2,Y,
E_F4_I006_06,F4_SCR-I006,,,"E_F4_I006_06",system,TC-I006-050-BND,boundary,P2,Y,
E_F4_I006_07,F4_SCR-I006,,,"E_F4_I006_07",system,TC-I006-051-BND,boundary,P2,Y,
E_F4_I006_08,F4_SCR-I006,,,"E_F4_I006_08",system,TC-I006-052-BND,boundary,P2,Y,
E_F4_I006_09,F4_SCR-I006,,,"E_F4_I006_09",system,TC-I006-053-BND,boundary,P2,Y,
E_F4_I006_10,F4_SCR-I006,,,"E_F4_I006_10: 결과 있음",system,TC-I006-054-BND,boundary,P2,Y,
E_F4_I006_11,F4_SCR-I006,,,"E_F4_I006_11: 없음",system,TC-I006-055-NEG,negative,P1,Y,
E_F4_I006_12,F4_SCR-I006,,,"E_F4_I006_12",system,TC-I006-056-BND,boundary,P2,Y,
E_F4_I006_13,F4_SCR-I006,,,"E_F4_I006_13",system,TC-I006-057-BND,boundary,P2,Y,
E_F5_I006_01,F5_SCR-I006,,,"E_F5_I006_01: 수기 등록 버튼",system,TC-I006-058-BND,boundary,P2,Y,
E_F5_I006_02,F5_SCR-I006,,,"E_F5_I006_02: 파일 업로드 확정",system,TC-I006-059-BND,boundary,P2,Y,
E_F5_I006_03,F5_SCR-I006,,,"E_F5_I006_03: 검수 거부",system,TC-I006-060-NEG,negative,P1,Y,
E_F5_I006_04,F5_SCR-I006,,,"E_F5_I006_04: 데이터 덮어쓰기",system,TC-I006-061-BND,boundary,P2,Y,
E_F5_I006_05,F5_SCR-I006,,,"E_F5_I006_05: 저장",system,TC-I006-062-BND,boundary,P2,Y,
E_F5_I006_06,F5_SCR-I006,,,"E_F5_I006_06: 취소",system,TC-I006-063-BND,boundary,P2,Y,
E_F5_I006_07,F5_SCR-I006,,,"E_F5_I006_07: 확정",system,TC-I006-064-BND,boundary,P2,Y,
E_F5_I006_08,F5_SCR-I006,,,"E_F5_I006_08: 취소",system,TC-I006-065-BND,boundary,P2,Y,
E_F5_I006_09,F5_SCR-I006,,,"E_F5_I006_09: 거부 확인",system,TC-I006-066-NEG,negative,P1,Y,
E_F5_I006_10,F5_SCR-I006,,,"E_F5_I006_10: 덮어쓰기",system,TC-I006-067-BND,boundary,P2,Y,
E_F5_I006_11,F5_SCR-I006,,,"E_F5_I006_11",system,TC-I006-068-BND,boundary,P2,Y,
E_F5_I006_12,F5_SCR-I006,,,"E_F5_I006_12",system,TC-I006-069-BND,boundary,P2,Y,
E_F6_I006_01,F6_SCR-I006,,,"E_F6_I006_01",system,TC-I006-070-BND,boundary,P2,Y,
E_F6_I006_02,F6_SCR-I006,,,"E_F6_I006_02: 미인증",system,TC-I006-071-BND,boundary,P2,Y,
E_F6_I006_03,F6_SCR-I006,,,"E_F6_I006_03: 권한없음",system,TC-I006-072-NEG,negative,P1,Y,
E_F6_I006_04,F6_SCR-I006,,,"E_F6_I006_04: 정상",system,TC-I006-073-BND,boundary,P2,Y,
E_F6_I006_05,F6_SCR-I006,,,"E_F6_I006_05",system,TC-I006-074-BND,boundary,P2,Y,
E_F6_I006_06,F6_SCR-I006,,,"E_F6_I006_06: 성공 + 데이터",system,TC-I006-075-BND,boundary,P2,Y,
E_F6_I006_07,F6_SCR-I006,,,"E_F6_I006_07: 성공 + 빈",system,TC-I006-076-BND,boundary,P2,Y,
E_F6_I006_08,F6_SCR-I006,,,"E_F6_I006_08: 실패",system,TC-I006-077-NEG,negative,P1,Y,
E_REVIEW,F6_SCR-I006,,,"",system,TC-I006-078,positive,P2,Y,
E_F7_I006_01,F7_SCR-I006,,,"E_F7_I006_01: superAdmin/primary/owner/manager",system,TC-I006-079-BND,boundary,P0,Y,
E_F7_I006_02,F7_SCR-I006,,,"E_F7_I006_02: fc",system,TC-I006-080-BND,boundary,P0,Y,
E_F7_I006_03,F7_SCR-I006,,,"E_F7_I006_03: staff",system,TC-I006-081-BND,boundary,P0,Y,
E_F7_I006_04,F7_SCR-I006,,,"E_F7_I006_04",system,TC-I006-082-BND,boundary,P0,Y,
E_F7_I006_05,F7_SCR-I006,,,"E_F7_I006_05",system,TC-I006-083-BND,boundary,P0,Y,
E_F7_I006_06,F7_SCR-I006,,,"E_F7_I006_06: 삭제 시도",system,TC-I006-084-BND,boundary,P0,Y,
E_F7_I006_07,F7_SCR-I006,,,"E_F7_I006_07",system,TC-I006-085-BND,boundary,P0,Y,
E_F8_I006_01,F8_SCR-I006,,,"E_F8_I006_01",system,TC-I006-086-BND,boundary,P2,Y,
E_F8_I006_02,F8_SCR-I006,,,"E_F8_I006_02: 401",system,TC-I006-087-BND,boundary,P2,Y,
E_F8_I006_03,F8_SCR-I006,,,"E_F8_I006_03: 403",system,TC-I006-088-EXC,exception,P1,N,
E_F8_I006_04,F8_SCR-I006,,,"E_F8_I006_04: 409 중복 날짜",system,TC-I006-089-NEG,negative,P1,Y,
E_F8_I006_05,F8_SCR-I006,,,"E_F8_I006_05: 422 매칭 실패",system,TC-I006-090-NEG,negative,P1,Y,
E_F8_I006_06,F8_SCR-I006,,,"E_F8_I006_06: 파일 형식 오류",system,TC-I006-091-NEG,negative,P1,Y,
E_F8_I006_07,F8_SCR-I006,,,"E_F8_I006_07: InBody API 오류",system,TC-I006-092-NEG,negative,P1,Y,
E_F8_I006_08,F8_SCR-I006,,,"E_F8_I006_08: 500",system,TC-I006-093-EXC,exception,P1,N,
E_F8_I006_09,F8_SCR-I006,,,"E_F8_I006_09",system,TC-I006-094-BND,boundary,P2,Y,
E_F8_I006_10,F8_SCR-I006,,,"E_F8_I006_10",system,TC-I006-095-BND,boundary,P2,Y,
E_F8_I006_11,F8_SCR-I006,,,"E_F8_I006_11",system,TC-I006-096-BND,boundary,P2,Y,
E_F8_I006_12,F8_SCR-I006,,,"E_F8_I006_12",system,TC-I006-097-BND,boundary,P2,Y,
E_F8_I006_13,F8_SCR-I006,,,"E_F8_I006_13",system,TC-I006-098-BND,boundary,P2,Y,
E_F8_I006_14,F8_SCR-I006,,,"E_F8_I006_14: 재시도",system,TC-I006-099-BND,boundary,P2,Y,
E_F9_I006_01,F9_SCR-I006,,,"E_F9_I006_01: 수기 등록 성공",system,TC-I006-100-BND,boundary,P2,Y,
E_F9_I006_02,F9_SCR-I006,,,"E_F9_I006_02: 파일 업로드 성공",system,TC-I006-101-BND,boundary,P2,Y,
E_F9_I006_03,F9_SCR-I006,,,"E_F9_I006_03: 검수 승인 성공",system,TC-I006-102-BND,boundary,P2,Y,
E_F9_I006_04,F9_SCR-I006,,,"E_F9_I006_04: InBody 실시간 수신",system,TC-I006-103-BND,boundary,P2,Y,
E_F9_I006_05,F9_SCR-I006,,,"E_F9_I006_05: 중복 날짜 감지",system,TC-I006-104-NEG,negative,P1,Y,
E_F9_I006_06,F9_SCR-I006,,,"E_F9_I006_06: 매칭 실패",system,TC-I006-105-NEG,negative,P1,Y,
E_F9_I006_07,F9_SCR-I006,,,"E_F9_I006_07: 파일 형식 오류",system,TC-I006-106-NEG,negative,P1,Y,
E_F9_I006_08,F9_SCR-I006,,,"E_F9_I006_08: 서버 오류",system,TC-I006-107-NEG,negative,P1,Y,
E_F1_I007_01,F1_SCR-I007,,,"E_F1_I007_01",system,TC-I007-001-BND,boundary,P2,Y,
E_F1_I007_02,F1_SCR-I007,,,"E_F1_I007_02",system,TC-I007-002-BND,boundary,P2,Y,
E_F1_I007_03,F1_SCR-I007,,,"E_F1_I007_03",system,TC-I007-003-BND,boundary,P2,Y,
E_F1_I007_04,F1_SCR-I007,,,"E_F1_I007_04",system,TC-I007-004-BND,boundary,P2,Y,
E_F1_I007_05,F1_SCR-I007,,,"E_F1_I007_05",system,TC-I007-005-BND,boundary,P2,Y,
E_F1_I007_06,F1_SCR-I007,,,"E_F1_I007_06: 허용 역할",system,TC-I007-006-BND,boundary,P2,Y,
E_F1_I007_07,F1_SCR-I007,,,"E_F1_I007_07: 권한없음",system,TC-I007-007-NEG,negative,P1,Y,
E_F1_I007_08,F1_SCR-I007,,,"E_F1_I007_08: 미로그인",system,TC-I007-008-BND,boundary,P2,Y,
E_F1_I007_09,F1_SCR-I007,,,"E_F1_I007_09",system,TC-I007-009-BND,boundary,P2,Y,
E_F1_I007_10,F1_SCR-I007,,,"E_F1_I007_10: 성공",system,TC-I007-010-BND,boundary,P2,Y,
E_F1_I007_11,F1_SCR-I007,,,"E_F1_I007_11: 실패",system,TC-I007-011-NEG,negative,P1,Y,
E_F2_I007_01,F2_SCR-I007,,,"E_F2_I007_01",system,TC-I007-012-BND,boundary,P0,Y,
E_F2_I007_02,F2_SCR-I007,,,"E_F2_I007_02",system,TC-I007-013-BND,boundary,P0,Y,
E_F2_I007_03,F2_SCR-I007,,,"E_F2_I007_03",system,TC-I007-014-BND,boundary,P0,Y,
E_F2_I007_04,F2_SCR-I007,,,"E_F2_I007_04",system,TC-I007-015-BND,boundary,P0,Y,
E_F2_I007_05,F2_SCR-I007,,,"E_F2_I007_05",system,TC-I007-016-BND,boundary,P0,Y,
E_F2_I007_06,F2_SCR-I007,,,"E_F2_I007_06",system,TC-I007-017-BND,boundary,P0,Y,
E_F2_I007_07,F2_SCR-I007,,,"E_F2_I007_07",system,TC-I007-018-BND,boundary,P0,Y,
E_F2_I007_08,F2_SCR-I007,,,"E_F2_I007_08",system,TC-I007-019-BND,boundary,P0,Y,
E_F2_I007_09,F2_SCR-I007,,,"E_F2_I007_09",system,TC-I007-020-BND,boundary,P0,Y,
E_F2_I007_10,F2_SCR-I007,,,"E_F2_I007_10",system,TC-I007-021-BND,boundary,P0,Y,
E_F2_I007_11,F2_SCR-I007,,,"E_F2_I007_11",system,TC-I007-022-BND,boundary,P0,Y,
E_F2_I007_12,F2_SCR-I007,,,"E_F2_I007_12",system,TC-I007-023-BND,boundary,P0,Y,
E_F2_I007_13,F2_SCR-I007,,,"E_F2_I007_13: 클릭",system,TC-I007-024-BND,boundary,P0,Y,
E_F2_I007_14,F2_SCR-I007,,,"E_F2_I007_14: 클릭",system,TC-I007-025-BND,boundary,P0,Y,
E_F2_I007_15,F2_SCR-I007,,,"E_F2_I007_15: 클릭",system,TC-I007-026-BND,boundary,P0,Y,
E_F2_I007_16,F2_SCR-I007,,,"E_F2_I007_16: 클릭",system,TC-I007-027-BND,boundary,P0,Y,
E_F2_I007_17,F2_SCR-I007,,,"E_F2_I007_17: 미연결 안내",system,TC-I007-028-BND,boundary,P0,Y,
E_F2_I007_18,F2_SCR-I007,,,"E_F2_I007_18",system,TC-I007-029-BND,boundary,P0,Y,
E_F3_I007_01,F3_SCR-I007,,,"E_F3_I007_01",system,TC-I007-030-BND,boundary,P2,Y,
E_F3_I007_02,F3_SCR-I007,,,"E_F3_I007_02",system,TC-I007-031-BND,boundary,P2,Y,
E_F3_I007_03,F3_SCR-I007,,,"E_F3_I007_03",system,TC-I007-032-BND,boundary,P2,Y,
E_F3_I007_04,F3_SCR-I007,,,"E_F3_I007_04",system,TC-I007-033-BND,boundary,P2,Y,
E_F3_I007_05,F3_SCR-I007,,,"E_F3_I007_05",system,TC-I007-034-BND,boundary,P2,Y,
E_F3_I007_06,F3_SCR-I007,,,"E_F3_I007_06",system,TC-I007-035-BND,boundary,P2,Y,
E_F3_I007_07,F3_SCR-I007,,,"E_F3_I007_07",system,TC-I007-036-BND,boundary,P2,Y,
E_F3_I007_08,F3_SCR-I007,,,"E_F3_I007_08",system,TC-I007-037-BND,boundary,P2,Y,
E_F3_I007_09,F3_SCR-I007,,,"E_F3_I007_09",system,TC-I007-038-BND,boundary,P2,Y,
E_F3_I007_10,F3_SCR-I007,,,"E_F3_I007_10",system,TC-I007-039-BND,boundary,P2,Y,
E_F3_I007_11,F3_SCR-I007,,,"E_F3_I007_11",system,TC-I007-040-BND,boundary,P2,Y,
E_F3_I007_12,F3_SCR-I007,,,"E_F3_I007_12",system,TC-I007-041-BND,boundary,P2,Y,
E_F3_I007_13,F3_SCR-I007,,,"E_F3_I007_13",system,TC-I007-042-BND,boundary,P2,Y,
E_F3_I007_14,F3_SCR-I007,,,"E_F3_I007_14",system,TC-I007-043-BND,boundary,P2,Y,
E_F4_I007_01,F4_SCR-I007,,,"E_F4_I007_01",system,TC-I007-044-BND,boundary,P2,Y,
E_F4_I007_02,F4_SCR-I007,,,"E_F4_I007_02",system,TC-I007-045-BND,boundary,P2,Y,
E_F4_I007_03,F4_SCR-I007,,,"E_F4_I007_03",system,TC-I007-046-BND,boundary,P2,Y,
E_F4_I007_04,F4_SCR-I007,,,"E_F4_I007_04",system,TC-I007-047-BND,boundary,P2,Y,
E_F4_I007_05,F4_SCR-I007,,,"E_F4_I007_05",system,TC-I007-048-BND,boundary,P2,Y,
E_F4_I007_06,F4_SCR-I007,,,"E_F4_I007_06",system,TC-I007-049-BND,boundary,P2,Y,
E_F4_I007_07,F4_SCR-I007,,,"E_F4_I007_07",system,TC-I007-050-BND,boundary,P2,Y,
E_F4_I007_08,F4_SCR-I007,,,"E_F4_I007_08",system,TC-I007-051-BND,boundary,P2,Y,
E_F4_I007_09,F4_SCR-I007,,,"E_F4_I007_09",system,TC-I007-052-BND,boundary,P2,Y,
E_F4_I007_10,F4_SCR-I007,,,"E_F4_I007_10: 성공",system,TC-I007-053-BND,boundary,P2,Y,
E_F4_I007_11,F4_SCR-I007,,,"E_F4_I007_11: 실패",system,TC-I007-054-NEG,negative,P1,Y,
E_F5_I007_01,F5_SCR-I007,,,"E_F5_I007_01: HC 미연결 안내 클릭",system,TC-I007-055-BND,boundary,P2,Y,
E_F5_I007_02,F5_SCR-I007,,,"E_F5_I007_02: InBody 상세 클릭",system,TC-I007-056-BND,boundary,P2,Y,
E_F5_I007_03,F5_SCR-I007,,,"E_F5_I007_03: 활동량 상세 클릭",system,TC-I007-057-BND,boundary,P2,Y,
E_F5_I007_04,F5_SCR-I007,,,"E_F5_I007_04: 닫기",system,TC-I007-058-BND,boundary,P2,Y,
E_F5_I007_05,F5_SCR-I007,,,"E_F5_I007_05: 체성분 관리 이동",system,TC-I007-059-BND,boundary,P2,Y,
E_F5_I007_06,F5_SCR-I007,,,"E_F5_I007_06: 닫기",system,TC-I007-060-BND,boundary,P2,Y,
E_F5_I007_07,F5_SCR-I007,,,"E_F5_I007_07: 닫기",system,TC-I007-061-BND,boundary,P2,Y,
E_F6_I007_01,F6_SCR-I007,,,"E_F6_I007_01",system,TC-I007-062-BND,boundary,P2,Y,
E_F6_I007_02,F6_SCR-I007,,,"E_F6_I007_02: 미인증",system,TC-I007-063-BND,boundary,P2,Y,
E_F6_I007_03,F6_SCR-I007,,,"E_F6_I007_03: 권한없음",system,TC-I007-064-NEG,negative,P1,Y,
E_F6_I007_04,F6_SCR-I007,,,"E_F6_I007_04: 정상",system,TC-I007-065-BND,boundary,P2,Y,
E_F6_I007_05,F6_SCR-I007,,,"E_F6_I007_05",system,TC-I007-066-BND,boundary,P2,Y,
E_F6_I007_06,F6_SCR-I007,,,"E_F6_I007_06: 성공 + 데이터",system,TC-I007-067-BND,boundary,P2,Y,
E_F6_I007_07,F6_SCR-I007,,,"E_F6_I007_07: 실패",system,TC-I007-068-NEG,negative,P1,Y,
E_F7_I007_01,F7_SCR-I007,,,"E_F7_I007_01: superAdmin/primary/owner/manager/fc",system,TC-I007-069-BND,boundary,P0,Y,
E_F7_I007_02,F7_SCR-I007,,,"E_F7_I007_02: staff",system,TC-I007-070-BND,boundary,P0,Y,
E_F7_I007_03,F7_SCR-I007,,,"E_F7_I007_03: 미로그인",system,TC-I007-071-BND,boundary,P0,Y,
E_F7_I007_04,F7_SCR-I007,,,"E_F7_I007_04",system,TC-I007-072-BND,boundary,P0,Y,
E_F7_I007_05,F7_SCR-I007,,,"E_F7_I007_05",system,TC-I007-073-BND,boundary,P0,Y,
E_F7_I007_06,F7_SCR-I007,,,"E_F7_I007_06: 상담 메모 이동 시도",system,TC-I007-074-BND,boundary,P0,Y,
E_F8_I007_01,F8_SCR-I007,,,"E_F8_I007_01",system,TC-I007-075-BND,boundary,P2,Y,
E_F8_I007_02,F8_SCR-I007,,,"E_F8_I007_02: 401",system,TC-I007-076-BND,boundary,P2,Y,
E_F8_I007_03,F8_SCR-I007,,,"E_F8_I007_03: 403",system,TC-I007-077-EXC,exception,P1,N,
E_F8_I007_04,F8_SCR-I007,,,"E_F8_I007_04: 404 회원 없음",system,TC-I007-078-NEG,negative,P1,Y,
E_F8_I007_05,F8_SCR-I007,,,"E_F8_I007_05: HC 연동 오류",system,TC-I007-079-NEG,negative,P1,Y,
E_F8_I007_06,F8_SCR-I007,,,"E_F8_I007_06: InBody 없음",system,TC-I007-080-NEG,negative,P1,Y,
E_F8_I007_07,F8_SCR-I007,,,"E_F8_I007_07: 500",system,TC-I007-081-EXC,exception,P1,N,
E_F8_I007_08,F8_SCR-I007,,,"E_F8_I007_08: 네트워크 오류",system,TC-I007-082-NEG,negative,P1,Y,
E_F8_I007_09,F8_SCR-I007,,,"E_F8_I007_09",system,TC-I007-083-BND,boundary,P2,Y,
E_F8_I007_10,F8_SCR-I007,,,"E_F8_I007_10",system,TC-I007-084-BND,boundary,P2,Y,
E_F8_I007_11,F8_SCR-I007,,,"E_F8_I007_11",system,TC-I007-085-BND,boundary,P2,Y,
E_F8_I007_12,F8_SCR-I007,,,"E_F8_I007_12",system,TC-I007-086-BND,boundary,P2,Y,
E_F8_I007_13,F8_SCR-I007,,,"E_F8_I007_13",system,TC-I007-087-BND,boundary,P2,Y,
E_F8_I007_14,F8_SCR-I007,,,"E_F8_I007_14: 재시도",system,TC-I007-088-BND,boundary,P2,Y,
E_F9_I007_01,F9_SCR-I007,,,"E_F9_I007_01: 새로고침 성공",system,TC-I007-089-BND,boundary,P2,Y,
E_F9_I007_02,F9_SCR-I007,,,"E_F9_I007_02: InBody 신규 수신",system,TC-I007-090-BND,boundary,P2,Y,
E_F9_I007_03,F9_SCR-I007,,,"E_F9_I007_03: HC 미연결",system,TC-I007-091-BND,boundary,P2,Y,
E_F9_I007_04,F9_SCR-I007,,,"E_F9_I007_04: 404 회원 없음",system,TC-I007-092-NEG,negative,P1,Y,
E_F9_I007_05,F9_SCR-I007,,,"E_F9_I007_05: 서버 오류",system,TC-I007-093-NEG,negative,P1,Y,
E_F9_I007_06,F9_SCR-I007,,,"E_F9_I007_06: 미구현 기능",system,TC-I007-094-BND,boundary,P2,Y,
E_F1_101_01,F1_SCR-101,,,"E_F1_101_01",manager,TC-101-001-BND,boundary,P2,Y,
E_F1_101_02,F1_SCR-101,,,"E_F1_101_02: 미인증",manager,TC-101-002-BND,boundary,P2,Y,
E_F1_101_03,F1_SCR-101,,,"E_F1_101_03: 인증 완료",manager,TC-101-003-BND,boundary,P2,Y,
E_F1_101_08,F1_SCR-101,,,"E_F1_101_08",manager,TC-101-004-BND,boundary,P2,Y,
E_F1_101_09,F1_SCR-101,,,"E_F1_101_09",manager,TC-101-005-BND,boundary,P2,Y,
E_F1_101_10,F1_SCR-101,,,"E_F1_101_10",manager,TC-101-006-BND,boundary,P2,Y,
E_F1_101_11,F1_SCR-101,,,"E_F1_101_11",manager,TC-101-007-BND,boundary,P2,Y,
E_F1_101_12,F1_SCR-101,,,"E_F1_101_12",manager,TC-101-008-BND,boundary,P2,Y,
E_F1_101_13,F1_SCR-101,,,"E_F1_101_13",manager,TC-101-009-BND,boundary,P2,Y,
E_F1_101_14,F1_SCR-101,,,"E_F1_101_14: 성공",manager,TC-101-010-BND,boundary,P2,Y,
E_F1_101_15,F1_SCR-101,,,"E_F1_101_15: 실패",manager,TC-101-011-NEG,negative,P1,Y,
E_F2_101_01,F2_SCR-101,,,"E_F2_101_01",manager,TC-101-012-BND,boundary,P0,Y,
E_F2_101_02,F2_SCR-101,,,"E_F2_101_02: 매출 KPI 클릭",manager,TC-101-013-BND,boundary,P0,Y,
E_F2_101_03,F2_SCR-101,,,"E_F2_101_03: 회원 KPI 클릭",manager,TC-101-014-BND,boundary,P0,Y,
E_F2_101_04,F2_SCR-101,,,"E_F2_101_04: 출석 KPI 클릭",manager,TC-101-015-BND,boundary,P0,Y,
E_F2_101_05,F2_SCR-101,,,"E_F2_101_05: 수업 KPI 클릭",manager,TC-101-016-BND,boundary,P0,Y,
E_F2_101_06,F2_SCR-101,,,"E_F2_101_06: 오늘 일정 클릭",manager,TC-101-017-BND,boundary,P0,Y,
E_F2_101_07,F2_SCR-101,,,"E_F2_101_07: IoT 장애 배지 클릭",manager,TC-101-018-BND,boundary,P0,Y,
E_F2_101_08,F2_SCR-101,,,"E_F2_101_08: 미처리 알림 클릭",manager,TC-101-019-BND,boundary,P0,Y,
E_F2_101_09,F2_SCR-101,,,"E_F2_101_09: 기간 필터 변경",manager,TC-101-020-BND,boundary,P0,Y,
E_F2_101_10,F2_SCR-101,,,"E_F2_101_10: 갱신 성공",manager,TC-101-021-BND,boundary,P0,Y,
E_F2_101_11,F2_SCR-101,,,"E_F2_101_11: 갱신 실패",manager,TC-101-022-NEG,negative,P0,Y,
E_F2_101_12,F2_SCR-101,,,"E_F2_101_12: 수동 새로고침",manager,TC-101-023-BND,boundary,P0,Y,
E_OPEN_01,M1_DLG-M001,,,"E_OPEN_01 selectedRows > 0",manager,TC-M001-001-BND,boundary,P2,Y,
